project,owner,status,countries,type,lat,lng,route,url,capacity1,capacity_unit1
Cheyenne Hub Enhancement Expansion,"Kinder Morgan, 51.00%, Sempra Energy, 25.00%, ConocoPhillips, 24.00%",operating,USA,Gas,,,Capacity expansion only,https://www.gem.wiki/Rockies_Express_Gas_Pipeline,"172,390.00",BOE/d
Clarksville Interconnection Pipeline,Boardwalk Pipeline Partners,shelved,USA,Gas,,,"36.897357,-87.16865:36.814592,-87.139172:36.687813,-87.172209:36.610276,-87.261401",https://www.gem.wiki/Texas_Gas_Transmission_Pipeline,"8,964.28",BOE/d
Comanche Trail Pipeline,"Carso Energy, 51.00%, MasTec, 33.00%, Energy Transfer Equity, 16.00%",operating,"USA, Mexico",Gas,,,"31.430767,-106.431466:31.543559,-105.94591:31.579503,-105.658679:31.583849,-105.345364:31.524687,-104.598383:31.327788,-103.496221:31.304769,-103.182779",https://www.gem.wiki/Comanche_Trail_Pipeline,"189,629.00",BOE/d
Cornerstone Oil Pipeline,Marathon Pipeline,operating,USA,Oil,,,"40.76091868,-81.4130707:40.74502077,-81.4130707:40.7445239,-81.40782408:40.74005189,-81.40716825:40.72862207,-81.39536336:40.72514304,-81.39470753:40.72514304,-81.38421429:40.71470485,-81.36913026:40.71172221,-81.36716278:40.7047622,-81.36585112:40.69879589,-81.35863702:40.67094607,-81.35076709:40.66945379,-81.33633889:40.66447927,-81.33371558:40.65900687,-81.33174809:40.65303647,-81.32978061:40.64905591,-81.33109227:40.64407987,-81.33699471:40.624172,-81.33830637:40.61919411,-81.34158551:40.613718,-81.34092968:40.60873932,-81.3389622:40.60226649,-81.33830637:40.56989294,-81.31600823:40.55893219,-81.31535241:40.55544431,-81.31928737:40.55245454,-81.31797572:40.55046129,-81.31535241:40.54647462,-81.31338493:40.53999576,-81.31010579:40.53551003,-81.30682665:40.53351628,-81.305515:40.53251938,-81.30420334:40.53002706,-81.29633341:40.52454365,-81.29502176:40.51556982,-81.28124938:40.49861598,-81.26813283:40.48864113,-81.267477:40.48864113,-81.26091873:40.45820869,-81.23599729:40.45671165,-81.2268157:40.44523329,-81.22222491:40.43874465,-81.22353657:40.42926013,-81.21894577:40.41727776,-81.20714088:40.40629206,-81.19992678:40.40529327,-81.19533599:40.40729083,-81.19205685:40.40579266,-81.18877771:40.40379506,-81.18812188:40.40279623,-81.17828447:40.4002991,-81.17434951:40.39930022,-81.17041454:40.39580403,-81.16385627:40.39830133,-81.15401886:40.39930022,-81.1454931:40.39979966,-81.14221396:40.40129796,-81.13762317:40.39930022,-81.10876676:40.39380612,-81.10942259:40.39230766,-81.10745511:40.38731252,-81.10548763:40.38431527,-81.09827352:40.36932698,-81.0976177:40.36782796,-81.09630604:40.36632892,-81.09433856:40.3623313,-81.09368273:40.36183158,-81.08450115:40.35633443,-81.08318949:40.35033702,-81.07597539:40.34633846,-81.07531956:40.34633846,-81.05367726:40.34783795,-81.05105395:40.34583862,-81.04711898:40.33234161,-81.04711898:40.32134205,-81.03924905:40.31734176,-81.0379374:40.30834026,-81.02941164:40.30283874,-81.02941164:40.29933755,-81.03269078:40.29433553,-81.03137912:40.2938353,-81.01695092:40.29033364,-81.01236013:40.29133414,-81.00842516:40.28933313,-81.00121106:40.29133414,-80.99596444:40.29133414,-80.990062",https://www.gem.wiki/Cornerstone_Oil_Pipeline,"180,000.00",BOE/d
Corpus Christi Stage III Pipeline,Cheniere Energy,construction,USA,Gas,,,"28.091167,-97.494258:28.023847,-97.453424:27.99474,-97.464714:27.902987,-97.278628",https://www.gem.wiki/Corpus_Christi_Pipeline,"263,756.70",BOE/d
Creole Trail Pipeline Expansion,"Cheniere Energy, 60.00%, The Blackstone Group, 20.00%, The Blackstone Group, 20.00%",shelved,USA,Gas,,,"30.47273689,-93.15616486:30.54640742,-92.99906533:30.55325765,-92.76441035:30.60804212,-92.71668391:30.6525317,-92.52180096:30.70555021,-92.44822271;30.67134805,-92.49197194:30.69700081,-92.26129416;30.47445079,-93.15417625:30.45731041,-93.15218765:30.44359594,-93.16809647:30.36641608,-93.31326438:30.36126859,-93.32121878:30.34239213,-93.32519599:30.32522856,-93.38485403:30.32522856,-93.38684263:30.23249331,-93.38286543:30.23764757,-93.40275145;29.77786365,-93.63144062:29.76578077,-93.63342923:29.76232825,-93.65530384:29.76232825,-93.8581412:29.76232825,-93.8561526",https://www.gem.wiki/Creole_Trail_Pipeline,"258,585.00",BOE/d
Delhi Connector Gas Pipeline,Tellurian Inc.,shelved,USA,Gas,,,"32.41150653,-91.53596145:32.34619036,-91.531412:32.1229921,-91.70429114:32.0690346,-91.74978565:32.00347194,-91.79073071:31.94172305,-91.83167577:31.87993264,-91.87262083:31.8296974,-91.93176369:31.77169966,-91.98635711:31.71366554,-92.03185162:31.65172242,-92.07734613:31.59361322,-92.11829119:31.53159011,-92.15013735:31.47340599,-92.20018131:31.45400324,-92.22747802:31.3452736,-92.25022527:31.27919777,-92.29117033:31.2052935,-92.32301649:31.14690719,-92.3503132:31.04951675,-92.46404947:30.53364547,-92.74611544:30.47092791,-92.79160996:30.4160169,-92.83255502:30.38070063,-93.00088471:30.34929767,-93.02818141",https://www.gem.wiki/Delhi_Connector_Gas_Pipeline,"344,780.00",BOE/d
Diamond East Project,Williams Companies,cancelled,USA,Gas,,,"41.256046,-76.482407:41.254615,-76.406581:41.297,-76.270838:41.353546,-75.965011:41.294009,-75.797283:41.259053,-75.778918:41.144631,-75.623669",https://www.gem.wiki/Transcontinental_Gas_Pipeline#Expansion_Projects,"172,390.00",BOE/d
Diamond Pipeline Expansion Project,Williams Companies,proposed,USA,Oil,,,"35.14622677,-90.31632018:34.998473,-89.838973",https://www.gem.wiki/Diamond_Oil_Pipeline,"220,000.00",BOE/d
Donalin Gold Mine Gas Pipeline,"NOVAGold, 50.00%, Barrick Gold Corp, 50.00%",proposed,USA,Gas,,,"62.005869,-158.0934:62.061702,-157.990322:62.041328,-157.865916:62.089892,-157.636714:62.085374,-157.435068:62.050086,-157.277743:62.056492,-157.206597:62.011234,-157.037546:62.046828,-156.909586:62.073243,-156.430945:62.118769,-156.180044:62.150096,-155.708982:62.144061,-155.472876:62.258815,-154.914185:62.27419,-154.760012:62.333827,-154.535846:62.380701,-154.419549:62.417062,-154.246001:62.499198,-153.706816:62.465486,-153.645374:62.46353,-153.583389:62.439397,-153.524804:62.379133,-153.489088:62.33671,-153.428903:62.316997,-153.279519:62.301805,-153.248895:62.260573,-153.221389:62.246422,-153.109711:62.195879,-153.094773:62.177659,-152.81743:62.127711,-152.736287:62.088096,-152.72709:62.055814,-152.609491:62.003011,-152.250398:62.019962,-151.830534:61.966409,-151.590246:61.942697,-151.548637:61.924447,-151.383113:61.830473,-151.244889:61.752128,-151.053997:61.619115,-150.889593:61.572749,-150.873005:61.400199,-150.945904:61.351445,-150.879563",https://www.gem.wiki/Donlin_Gold_Mine_Pipeline,"12,584.47",BOE/d
Eagle Ford Expansion Pipeline,Enterprise Products Partners,operating,USA,Oil,,,"28.92435738,-98.1399711:29.06496066,-97.7715854:29.29077809,-97.4162275:29.33539432,-97.3531931:29.34560326,-97.2594069:29.34343575,-97.1857874:29.36634121,-97.0116181:29.41364479,-96.9605591:29.47806881,-96.6258489:29.65967491,-96.1978641",https://www.gem.wiki/Eagle_Ford_Expansion_Oil_Pipeline,,
Eagle Ford Joint Venture (JV) Pipeline Expansion,"Plains GP Holdings, 50.00%, Enterprise Products Partners, 50.00%",operating,USA,Oil,,,Capacity expansion only,https://www.gem.wiki/Eagle_Ford_JV_Pipeline_System,"300,000.00",BOE/d
East Louisiana Project,"Kinder Morgan, Energy Transfer Equity",construction,USA,Gas,,,"30.24092215052808, -93.21731257255034:30.277684622485292, -93.1455742087433",https://www.gem.wiki/Florida_Gas_Transmission_Pipeline,"12,929.25",BOE/d
Elwood Power Plant Expansion Project,TC Energy,proposed,USA,Gas,,,Capacity expansion only,https://www.gem.wiki/ANR_Gas_Pipeline,"21,548.75",BOE/d
Empire North Pipeline Expansion,National Fuel Gas Company,operating,"USA, Canada",Gas,,,"42.287586,-77.024738:41.934433,-77.026591",https://www.gem.wiki/Empire_Pipeline,"51,717.00",BOE/d
Enbridge Line 61 Oil Pipeline Upgrade,Enbridge,construction,USA,Oil,,,Capacity expansion only,https://www.gem.wiki/Enbridge_Line_61_Oil_Pipeline,"250,000.00",BOE/d
Southern Access Expansion Project,Enbridge,operating,USA,Oil,,,Capacity expansion only,https://www.gem.wiki/Enbridge_Line_61_Oil_Pipeline,"160,000.00",BOE/d
Equality Oil Pipeline,True Companies,operating,USA,Oil,,,"44.687924,-104.786583:44.674612,-104.800294:44.527808,-104.826719:44.463453,-104.811609:44.024005,-104.451303:43.759017,-104.266096:42.634204,-104.338938:42.196858,-104.702611",https://www.gem.wiki/Equality_Oil_Pipeline,"200,000.00",BOE/d
Evangeline Pass Gas Pipeline,Venture Global,proposed,USA,Gas,,,"29.602722,-89.90879:29.593668,-89.915999:29.591346,-89.916533:29.587631,-89.917334:29.531428,-89.923742:29.528872,-89.924008:29.522135,-89.923475:29.504709,-89.921873:29.49704,-89.921072:29.490301,-89.920538:29.477285,-89.917601:29.46915,-89.920004:29.456597,-89.937358",https://www.gem.wiki/Evangeline_Pass_Gas_Pipeline,"172,390.00",BOE/d
FM 100 Expansion Project,National Fuel Gas Company,proposed,USA,Gas,,,"41.85619,-78.012483:41.846182,-78.029756:41.844395,-78.034554:41.844753,-78.084455:41.844395,-78.09693:41.840106,-78.104607:41.836889,-78.115642:41.836174,-78.130996:41.836174,-78.151149:41.830454,-78.167462:41.825091,-78.181377:41.815436,-78.194332:41.798984,-78.227438:41.796123,-78.241833:41.793976,-78.259586:41.786821,-78.27398:41.777161,-78.282737:41.770362,-78.30049:41.761773,-78.3264:41.756047,-78.345112:41.757478,-78.364784:41.754973,-78.385416:41.746382,-78.421522:41.740296,-78.435437:41.732061,-78.447432:41.7052,-78.498772",https://www.gem.wiki/Northern_Access_Gas_Pipeline,"56,888.70",BOE/d
Gateway Expansion Project,Williams Companies,construction,USA,Gas,,,Capacity expansion only,https://www.gem.wiki/Transcontinental_Gas_Pipeline,"11,205.35",BOE/d
Golden Pass Gas Pipeline,Golden Pass Pipeline LLC,construction,USA,Gas,,,"30.35938,-93.671875:30.301321,-93.670923:30.256111,-93.810359:30.22851,-93.843196:30.198528,-93.850334:30.103826,-93.95503:29.998654,-94.099702:29.883488,-94.118737:29.843037,-94.033553:29.756424,-94.023083:29.768322,-93.933615",https://www.gem.wiki/Golden_Pass_Gas_Pipeline,"430,975.00",BOE/d
Gas Transmission Northwest Expansion,TC Energy,proposed,"USA, Canada",Gas,,,Capacity expansion only,https://www.gem.wiki/Gas_Transmission_Northwest,"43,097.50",BOE/d
Gulf Coast Southbound Phase 2,Kinder Morgan,proposed,USA,Gas,,,Capacity expansion only,https://www.gem.wiki/Gulf_Coast_Southbound_Expansion,"51,717.00",BOE/d
Gulfstream Phase VI Expansion Project,"Spectra Energy, 50.00%, Williams Companies, 50.00%",proposed,USA,Gas,,,"27.794363064705742, -82.40382644374847:27.74573921263537, -82.41655620799838",https://www.gem.wiki/Gulfstream_Natural_Gas_Pipeline,"13,446.42",BOE/d
Heidelberg Oil Pipeline,Enbridge,operating,USA,Oil,,,"27.68587093,-90.56014784:27.64709397,-90.57817608:27.62884123,-90.60650616:27.60830325,-90.65286449:27.57178179,-90.7069492:27.5535165,-90.71467558:27.443861,-90.74043021:27.42786045,-90.76618483:27.40271204,-90.87435425",https://www.gem.wiki/Heidelberg_Oil_Pipeline,"120,000.00",BOE/d
"Hillabee Expansion Project, Phase 2",Williams Companies,operating,USA,Gas,,,"32.095894,-88.25252:32.058315,-88.360271;32.788291,-86.428837:32.771566,-86.497075",https://www.gem.wiki/Transcontinental_Gas_Pipeline,"35,512.34",BOE/d
"Hillabee Expansion Project, Phase 3",Williams Companies,proposed,USA,Gas,,,"32.720317,-86.602061:32.668055,-86.721457;32.128558,-88.170279:32.095894,-88.25252",https://www.gem.wiki/Transcontinental_Gas_Pipeline,"12,067.30",BOE/d
Houma-to-Clovelly Expansion Project,Royal Dutch Shell,operating,USA,Oil,,,"29.583957, -90.711079:29.609945,-90.63863:29.6136,-90.529325:29.646489,-90.453652",https://www.gem.wiki/Zydeco_Oil_Pipeline,"100,000.00",BOE/d
Index 99 Expansion Project,"Boardwalk Pipeline Partners, 100.00%",operating,USA,Gas,,,"31.576403,-94.096523:31.347981,-94.02597:31.284579,-93.986123",https://www.gem.wiki/Gulf_South_Gas_Pipeline,"86,195.00",BOE/d
Ingleside Oil Pipeline,Harvest Midstream,operating,USA,Oil,,,"27.82606588,-97.2009894:27.83061792,-97.1991274:27.83227906,-97.1985087:27.83335224,-97.1990054:27.83531006,-97.1975883:27.84397536,-97.2008407:27.84438041,-97.2031742:27.84550356,-97.2055982:27.84691793,-97.2077053:27.84870823,-97.2083729:27.85230436,-97.2083437:27.85205501,-97.217572:27.85417522,-97.2208135:27.85705134,-97.2208547:27.86790667,-97.221171:27.86943321,-97.2197476:27.86993651,-97.2197549:27.8700466,-97.22891:27.8756585,-97.2286698:27.87720771,-97.2315027:27.882121,-97.2294859:27.88399685,-97.2289508:27.88848327,-97.226526:27.90409844,-97.2255462:27.90596952,-97.2254125:27.90753262,-97.2270416:27.90741423,-97.2310564:27.90784373,-97.2312233:27.90783154,-97.2384528:27.91509452,-97.2383979:27.91969554,-97.2384649:27.92680654,-97.2452373:27.92925359,-97.2450321:27.93067062,-97.2468206:27.93173101,-97.2483628:27.93301082,-97.2495869:27.93312432,-97.2521599:27.93317725,-97.2537678:27.93313201,-97.2636507:27.93478065,-97.264077:27.9363114,-97.2683587:27.93651074,-97.2697277:27.93839104,-97.2748184:27.93902258,-97.2761137:27.93951903,-97.2766836:27.93958125,-97.2774882:27.94194496,-97.2841938:27.94556402,-97.2940531:27.95189361,-97.3114296:27.95404443,-97.317732:27.95551605,-97.3208091:27.95606311,-97.3230681:27.95689765,-97.3253317:27.95716813,-97.3267023:27.95535601,-97.3278797:27.95282201,-97.3292868:27.95065143,-97.3303781:27.94934544,-97.3313221:27.94789769,-97.3321031:27.94600954,-97.3336005:27.94406866,-97.33357:27.94036515,-97.3364853:27.93637398,-97.3393958:27.93499192,-97.3406598:27.93397536,-97.3414473:27.93145526,-97.341729:27.92994461,-97.3417855:27.92606267,-97.3417242:27.92548045,-97.3422775:27.92542757,-97.3464547:27.92547123,-97.3543295:27.91827209,-97.3550183:27.91764462,-97.3591057:27.91784766,-97.3656969:27.91817226,-97.3739772:27.9114042,-97.3746713:27.9116227,-97.3855201:27.91219589,-97.4075415:27.91178757,-97.4219952:27.91172183,-97.4268946:27.91084511,-97.4279242",https://www.gem.wiki/Ingleside_Oil_Pipeline,"600,000.00",BOE/d
Waddington Expansion Project,"TC Energy, Dominion Energy",proposed,"USA, Canada",Gas,,,Capacity expansion only,https://www.gem.wiki/Iroquois_Gas_Pipeline,"21,548.75",BOE/d
Keystone HoustonLink Oil Pipeline,"TC Energy, Magellan Midstream Partners",operating,USA,Oil,,,"29.80103371950581, -95.27975581426881:29.75260992148564, -95.10723614228263",https://www.gem.wiki/Keystone_HoustonLink_Oil_Pipeline,,
Leidy South Pipeline,Williams Companies,construction,USA,Gas,,,"40.45295191,-74.6841049:40.44444765,-74.6808867:40.43619107,-74.6803518:40.42835589,-74.6801178:40.42178457,-74.6807872:40.41460106,-74.6803026:40.40938897,-74.6823011:40.40614799,-74.6867826:40.40145225,-74.6895074:40.39823399,-74.6893524:40.39676308,-74.6843641:40.38762521,-74.6846267:40.36458218,-74.6828131;40.58167796,-74.8385884:40.57889245,-74.8327921:40.57561303,-74.8267934:40.5699979,-74.8230625:40.56723526,-74.8180434:40.56292595,-74.8067566:40.55372695,-74.7869585:40.55024174,-74.7753605:40.54112968,-74.7539708:40.53912449,-74.7510179:40.53814692,-74.7486502:40.53823998,-74.7437162:40.53128511,-74.7286574;41.11683598,-76.0680641:41.1165256,-76.0553589:41.11701586,-76.0386067:41.11579265,-76.0328043:41.11638105,-76.0210188:41.11675382,-76.0149406:41.11746804,-76.0093617:41.11711504,-75.9976107:41.11733808,-75.9897116;41.1768559,-75.6726249:41.16222995,-75.6546848:41.15421105,-75.6448734:41.14890717,-75.6377967:41.14241093,-75.6361741:41.13770108,-75.6285632:41.13586082,-75.6255027:41.13567608,-75.622445:41.13436558,-75.6207491:41.13108654,-75.6197939:41.12893132,-75.6196668:41.12113062,-75.6097828:41.11913198,-75.6092843:41.11713511,-75.6065969:41.11657491,-75.6039942:41.09934911,-75.5832854:41.09863221,-75.5810552:41.0912984,-75.5722548:41.09030043,-75.5698185:41.05890357,-75.5316684",https://www.gem.wiki/Leidy_South_Pipeline,"99,986.20",BOE/d
Line 1600 Gas Pipeline,Sempra Energy,operating,USA,Gas,,,"33.427545,-117.13155953:33.42057,-117.13323076:33.417781,-117.13768737:33.408016,-117.14102982:33.404295,-117.15384258:33.40104,-117.15829919:33.389877,-117.16386995:33.388482,-117.17278317:33.385691,-117.17612563:33.377783,-117.18058224:33.375457,-117.18336763:33.368479,-117.1839247:33.360569,-117.19116669:33.356847,-117.19228085:33.355916,-117.19952284:33.349867,-117.20230822:33.343352,-117.21679221:33.327062,-117.23239034:33.320546,-117.23517572:33.318218,-117.23517572:33.31496,-117.23851818:33.255352,-117.23851818:33.252556,-117.23963233:33.250693,-117.24408895:33.239977,-117.24408895:33.23159,-117.25300217:33.22693,-117.25355924:33.22227,-117.25745878:33.216678,-117.2569017:33.212017,-117.266372:33.148141,-117.266372:33.136013,-117.26302954:33.129482,-117.266372:33.123884,-117.26080124:33.112686,-117.26581492:33.10662,-117.266372:33.09822,-117.26247246:33.090286,-117.26414369:33.083285,-117.26581492:33.036597,-117.24353187:32.989883,-117.24464602:32.958571,-117.21846343:32.916493,-117.21957759:32.850999,-117.18058224:32.762036,-117.18281055;33.426847,-117.13183806:33.408713,-117.1379659:33.398482,-117.1379659:33.386854,-117.13239514:33.375225,-117.13350929:33.357545,-117.12682438:33.34405,-117.12793853:33.335208,-117.12125361:33.325899,-117.10899793:33.323571,-117.09952764:33.32264,-117.09507103:33.311934,-117.08170119:33.310071,-117.07557335:33.293775,-117.0744592:33.275613,-117.07390213:33.264901,-117.07111674:33.251392,-117.06053229:33.240676,-117.04939077:33.221571,-117.04939077:33.21225,-117.04883369:33.199665,-117.04270585:33.173091,-117.04214877:33.162832,-117.04660539:33.159568,-117.05161907:33.150706,-117.04994784:33.147908,-117.04883369:33.143244,-117.04994784:33.096003,-117.04326293:33.091803,-117.04270585:33.087136,-117.04549123:33.074066,-117.051062:33.06753,-117.051062:33.060061,-117.05663276:33.046053,-117.05440445:33.036246,-117.05551861:32.96383,-117.09005734:32.959156,-117.0956281:32.954949,-117.10175594:32.941392,-117.11122624:32.932976,-117.11512577:32.854392,-117.11401162:32.839766,-117.12181069:32.769063,-117.12292484:32.768594,-117.13128099",https://www.gem.wiki/Line_1600_Gas_Pipeline,,
Line 1600 Gas Pipeline Expansion,Sempra Energy,proposed,USA,Gas,,,Capacity expansion only,https://www.gem.wiki/Line_1600_Gas_Pipeline,"34,478.00",BOE/d
Enbridge Line 78 Oil Pipeline,Enbridge,operating,USA,Oil,,,"41.04600261,-88.45074361:41.0826854,-88.29992021:41.13400694,-88.19288425:41.18528835,-88.1004441:41.24384654,-87.99340814:41.41190926,-87.66743499:41.4556804,-87.53607268:41.47390966,-87.51174632:41.50306582,-87.47282416:41.513996,-87.4484978:41.51035281,-87.3657882:41.51035281,-87.29280913:41.51035281,-87.22469534:41.52128176,-87.17604263:41.56861921,-87.03494977:41.6086469,-86.90845273:41.65228516,-86.79168623:41.67045905,-86.69438081:41.68499447,-86.62626702:41.72131866,-86.5630185:41.73947305,-86.50950052:41.75036323,-86.41706037:41.75762232,-86.37327293:41.78302267,-86.31975495:41.78665047,-86.2273148:41.83016807,-86.13000938:41.86278687,-86.04729978:41.86641015,-86.00837761:41.93159415,-85.88674584:41.96777873,-85.74078771:42.00394277,-85.61915594:42.00755805,-85.56563796:42.02201709,-85.50725471:42.1339632,-85.26885643:42.18805976,-85.12776358:42.24211008,-84.98667072:42.25651568,-84.95261382:42.27091799,-84.89909584:42.27091799,-84.84071259:42.37523636,-84.57312269:42.43271728,-84.42716457:42.52601143,-84.21309265:42.53676719,-84.15957467:42.54393666,-84.11092196:42.55827314,-84.07686506:42.63706493,-84.00510231:42.63706493,-83.88833581:42.65853631,-83.84454837:42.68715329,-83.79103039:42.69430547,-83.73751241:42.73005404,-83.65966808:42.7514933,-83.6061501:42.78006744,-83.46992251:42.79791959,-83.39694345:42.83717619,-83.29963803:42.84074374,-83.14394936:42.85501186,-82.94447326:42.86214469,-82.79851513:42.86927669,-82.61363483:42.87284238,-82.53092523:42.89779646,-82.5017336",https://www.gem.wiki/Line_78_Chicago_Connectivity_Oil_Pipeline,"570,000.00",BOE/d
